#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
4186 2 4 -0.333333 0.3849 82.334 0.07 57.8296 2.00369
4187 10 9 0.0526316 0.229098 82.334 0.07 57.8268 2.00258
4188 8 2 0.6 0.252982 82.334 0.07 57.5048 2.00164
4190 3 3 0 0.408248 82.334 0.07 56.5901 1.97436
4192 1 0 1 0 82.334 0.07 55.4846 1.96687
4194 3 1 0.5 0.433013 82.334 0.07 57.7574 2.01557
4195 5 7 -0.166667 0.284638 82.334 0.07 58.2991 2.02718
4196 10 3 0.538462 0.233709 82.334 0.07 58.9241 2.04348
4197 1 7 -0.75 0.233854 82.334 0.07 59.3727 2.05008
4198 14 13 0.037037 0.192318 82.334 0.07 58.5638 2.03198
4199 8 3 0.454545 0.268563 82.334 0.07 57.9493 2.01602
4200 4 4 0 0.353553 82.334 0.07 57.8277 2.01917
4201 6 5 0.0909091 0.300263 82.334 0.07 58.5267 2.04245
4202 1 0 1 0 82.334 0.07 58.8072 2.05182
4203 10 12 -0.0909091 0.212318 82.334 0.07 59.0668 2.06024
4204 2 3 -0.2 0.438178 82.334 0.07 59.0011 2.0574
4214 4 6 -0.2 0.309839 82.334 0.07 58.9564 2.0538
4215 4 4 0 0.353553 82.334 0.07 58.8772 2.06063
4216 6 4 0.2 0.309839 82.334 0.07 58.8629 2.07967
4217 3 5 -0.25 0.342327 82.334 0.07 58.8514 2.09478
4218 1 4 -0.6 0.357771 82.334 0.07 58.8256 2.12986
4219 2 4 -0.333333 0.3849 82.334 0.07 58.8051 2.14418
4220 5 2 0.428571 0.341494 82.334 0.07 56.6395 2.07644
4223 6 8 -0.142857 0.26452 82.334 0.07 47.8873 1.75595
4224 10 3 0.538462 0.233709 82.334 0.07 47.2128 1.71345
4230 0 1 -1 0 82.334 0.07 50.289 1.83229
4231 10 10 0 0.223607 82.334 0.07 52.4996 1.90824
4233 7 5 0.166667 0.284638 82.334 0.07 55.1213 1.98372
