#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
5675 2 3 -0.2 0.438178 80.795 0.097 32.005 1.08864
5676 9 4 0.384615 0.256015 80.795 0.097 32.0236 1.3424
5678 4 2 0.333333 0.3849 80.795 0.097 32.062 1.37813
5679 5 1 0.666667 0.30429 80.795 0.097 32.3976 1.25798
5683 3 5 -0.25 0.342327 80.795 0.097 32.1473 1.1728
5685 2 5 -0.428571 0.341494 80.795 0.097 32.1824 1.25718
5686 0 1 -1 0 80.795 0.097 32.0813 1.35701
5688 1 1 0 0.707107 80.795 0.097 31.9909 1.35357
5690 7 5 0.166667 0.284638 80.795 0.097 31.3854 1.22677
5691 5 5 0 0.316228 80.795 0.097 31.5209 1.26495
5692 8 3 0.454545 0.268563 80.795 0.097 31.2481 1.25744
5693 3 7 -0.4 0.289828 80.795 0.097 31.0457 1.2408
5694 7 7 0 0.267261 80.795 0.097 30.778 1.20038
5696 10 7 0.176471 0.238729 80.795 0.097 30.9279 1.29724
5697 5 6 -0.0909091 0.300263 80.795 0.097 31.1176 1.11059
5698 11 10 0.047619 0.21797 80.795 0.097 31.2569 1.10635
5699 2 5 -0.428571 0.341494 80.795 0.097 31.3146 1.21295
5700 2 1 0.333333 0.544331 80.795 0.097 31.2501 1.31408
5702 7 6 0.0769231 0.276528 80.795 0.097 31.4998 1.33559
5703 1 0 1 0 80.795 0.097 32.7246 1.37612
5704 4 3 0.142857 0.374088 80.795 0.097 32.9082 1.29305
5705 7 8 -0.0666667 0.257624 80.795 0.097 32.8829 1.34396
5706 7 7 0 0.267261 80.795 0.097 32.8943 1.22323
5707 9 10 -0.0526316 0.229098 80.795 0.097 32.6621 1.37633
5708 0 5 -1 0 80.795 0.097 32.3814 1.37222
5709 5 9 -0.285714 0.25612 80.795 0.097 32.3063 1.31846
5710 4 2 0.333333 0.3849 80.795 0.097 32.3442 1.36408
5711 4 7 -0.272727 0.290081 80.795 0.097 32.3931 1.29557
5712 1 3 -0.5 0.433013 80.795 0.097 33.6873 1.40812
5713 2 3 -0.2 0.438178 80.795 0.097 33.7531 1.40412
5714 15 4 0.578947 0.187058 80.795 0.097 33.2766 1.24853
5717 7 6 0.0769231 0.276528 80.795 0.097 32.8456 1.32227
5718 8 7 0.0666667 0.257624 80.795 0.097 32.9983 1.23812
5721 5 3 0.25 0.342327 80.795 0.097 33.2013 1.31438
5722 6 3 0.333333 0.31427 80.795 0.097 33.0831 1.31211
5723 11 4 0.466667 0.22836 80.795 0.097 32.6149 1.33324
5724 6 8 -0.142857 0.26452 80.795 0.097 37.1596 1.91952
5725 10 4 0.428571 0.241473 80.795 0.097 46.0898 3.22264
5726 4 3 0.142857 0.374088 80.795 0.097 55.3909 5.23745
5727 5 4 0.111111 0.331269 80.795 0.097 31.4407 1.32566
5728 0 3 -1 0 80.795 0.097 31.5312 1.33161
5730 3 5 -0.25 0.342327 80.795 0.097 31.5898 1.34007
5732 8 6 0.142857 0.26452 80.795 0.097 31.7827 1.24256
5733 6 6 0 0.288675 80.795 0.097 31.8355 1.28302
5734 5 5 0 0.316228 80.795 0.097 31.9041 1.33756
5735 2 4 -0.333333 0.3849 80.795 0.097 32.011 1.33548
5736 0 3 -1 0 80.795 0.097 32.1343 1.34161
5737 3 0 1 0 80.795 0.097 32.2876 1.101
5739 3 5 -0.25 0.342327 80.795 0.097 32.9005 1.38061
5740 4 6 -0.2 0.309839 80.795 0.097 33.0436 1.32503
5741 8 4 0.333333 0.272166 80.795 0.097 33.1029 1.40837
5742 1 1 0 0.707107 80.795 0.097 33.2067 1.41435
5743 12 7 0.263158 0.221329 80.795 0.097 33.1058 1.29683
5744 10 9 0.0526316 0.229098 80.795 0.097 32.9195 1.24031
5745 6 11 -0.294118 0.231808 80.795 0.097 32.8342 1.25723
5748 6 2 0.5 0.306186 80.795 0.097 32.6678 1.3751
5751 0 2 -1 0 80.795 0.097 32.642 1.37041
5752 16 8 0.333333 0.19245 80.795 0.097 32.5679 1.18488
5753 0 3 -1 0 80.795 0.097 32.6019 1.36664
5754 1 1 0 0.707107 80.795 0.097 32.5558 1.36668
5755 2 1 0.333333 0.544331 80.795 0.097 32.5019 1.36672
5756 9 12 -0.142857 0.21598 80.795 0.097 32.4074 1.33391
5761 7 15 -0.363636 0.198605 80.795 0.097 32.1992 1.26435
5762 10 6 0.25 0.242061 80.795 0.097 32.1938 1.35564
5763 8 3 0.454545 0.268563 80.795 0.097 32.2801 1.22714
5764 9 6 0.2 0.252982 80.795 0.097 32.3715 1.23003
5765 4 11 -0.466667 0.22836 80.795 0.097 32.559 1.32588
5768 7 10 -0.176471 0.238729 80.795 0.097 32.6264 1.20782
5770 3 8 -0.454545 0.268563 80.795 0.097 32.8734 1.32802
5771 1 0 1 0 80.795 0.097 -1 -1
5773 13 8 0.238095 0.211942 80.795 0.097 -1 -1
5778 15 22 -0.189189 0.16143 80.795 0.097 -1 -1
5779 11 11 0 0.213201 80.795 0.097 32.5138 1.23909
5781 7 10 -0.176471 0.238729 80.795 0.097 32.3844 1.28024
5783 7 4 0.272727 0.290081 80.795 0.097 32.3806 1.24201
5784 11 7 0.222222 0.229809 80.795 0.097 32.4126 1.3489
5785 20 14 0.176471 0.168807 80.795 0.097 32.3107 1.26867
5805 6 0 1 0 80.795 0.097 40.7852 1.70152
5809 4 5 -0.111111 0.331269 80.795 0.097 39.5362 1.50578
5810 2 0 1 0 80.795 0.097 40.0777 1.68192
5815 15 7 0.363636 0.198605 80.795 0.097 40.7139 1.53704
5816 8 2 0.6 0.252982 80.795 0.097 39.7945 1.58486
5818 3 8 -0.454545 0.268563 80.795 0.097 39.1403 1.63679
5819 2 5 -0.428571 0.341494 80.795 0.097 38.7874 1.62537
5820 0 2 -1 0 80.795 0.097 38.5934 1.14468
5828 8 3 0.454545 0.268563 80.795 0.097 54.5148 5.74886
5829 8 8 0 0.25 80.795 0.097 39.0046 1.57266
5830 0 4 -1 0 80.795 0.097 39.3634 1.44699
5831 1 1 0 0.707107 80.795 0.097 39.6838 1.66754
5832 3 3 0 0.408248 80.795 0.097 40.0024 1.65946
5837 7 6 0.0769231 0.276528 80.795 0.097 39.7219 1.57627
5838 1 1 0 0.707107 80.795 0.097 39.5939 1.6316
5839 3 5 -0.25 0.342327 80.795 0.097 39.3897 1.61839
5840 7 7 0 0.267261 80.795 0.097 39.3431 1.62724
5841 8 7 0.0666667 0.257624 80.795 0.097 39.315 1.64732
5843 1 0 1 0 80.795 0.097 39.4295 1.66345
5844 1 1 0 0.707107 80.795 0.097 39.492 1.17851
5852 0 1 -1 0 80.795 0.097 40 1.68633
5854 3 5 -0.25 0.342327 80.795 0.097 39.9434 1.46119
5856 7 5 0.166667 0.284638 80.795 0.097 40.2954 1.52752
5858 4 5 -0.111111 0.331269 80.795 0.097 40.1647 1.56179
5859 12 1 0.846154 0.147811 80.795 0.097 39.8776 1.64898
5860 10 5 0.333333 0.243432 80.795 0.097 39.3276 1.63833
5861 6 9 -0.2 0.252982 80.795 0.097 39.1535 1.57158
5862 6 5 0.0909091 0.300263 80.795 0.097 39.0433 1.46404
5863 10 10 0 0.223607 80.795 0.097 38.9121 1.4485
5864 9 8 0.0588235 0.242116 80.795 0.097 38.9436 1.40096
5865 5 7 -0.166667 0.284638 80.795 0.097 39.3517 2.09138
5866 8 4 0.333333 0.272166 80.795 0.097 41.7131 4.95801
5868 8 5 0.230769 0.269864 80.795 0.097 43.4426 6.57287
5869 3 5 -0.25 0.342327 80.795 0.097 37.4151 1.46786
5870 10 4 0.428571 0.241473 80.795 0.097 37.745 1.44797
5871 6 7 -0.0769231 0.276528 80.795 0.097 37.9841 1.50861
5872 6 1 0.714286 0.26452 80.795 0.097 38.2906 1.33419
5873 3 6 -0.333333 0.31427 80.795 0.097 38.4404 1.49662
5874 0 2 -1 0 80.795 0.097 38.5358 1.59335
5875 7 4 0.272727 0.290081 80.795 0.097 38.6951 1.44565
5877 10 13 -0.130435 0.206733 80.795 0.097 38.6996 1.42704
5879 4 2 0.333333 0.3849 80.795 0.097 38.6859 1.6042
5880 6 4 0.2 0.309839 80.795 0.097 38.6342 1.60446
5881 3 3 0 0.408248 80.795 0.097 38.7056 1.6067
5882 11 7 0.222222 0.229809 80.795 0.097 38.793 1.42143
5883 6 5 0.0909091 0.300263 80.795 0.097 38.8546 1.46147
5884 14 8 0.272727 0.205119 80.795 0.097 38.8176 1.46175
5885 8 4 0.333333 0.272166 80.795 0.097 38.6613 1.54423
5886 4 10 -0.428571 0.241473 80.795 0.097 38.5519 1.55144
5887 7 7 0 0.267261 80.795 0.097 38.5705 1.78805
5888 3 10 -0.538462 0.233709 80.795 0.097 38.7775 1.99882
5889 12 10 0.0909091 0.212318 80.795 0.097 38.9294 1.94562
5890 7 14 -0.333333 0.205738 80.795 0.097 39.0306 2.1624
5891 10 4 0.428571 0.241473 80.795 0.097 38.9721 1.97633
5892 2 7 -0.555556 0.27716 80.795 0.097 38.962 1.76856
5893 6 7 -0.0769231 0.276528 80.795 0.097 45.8137 2.8377
5894 16 4 0.6 0.178885 80.795 0.097 56.4621 4.83778
5895 8 12 -0.2 0.219089 80.795 0.097 37.9346 1.44439
5896 4 7 -0.272727 0.290081 80.795 0.097 38.7505 1.46001
5898 6 10 -0.25 0.242061 80.795 0.097 39.1916 1.34832
5899 12 11 0.0434783 0.208317 80.795 0.097 38.9611 1.57694
5900 1 0 1 0 80.795 0.097 38.787 1.60272
5901 9 13 -0.181818 0.209647 80.795 0.097 39.1105 1.46081
5902 1 1 0 0.707107 80.795 0.097 39.2806 1.62127
5903 5 4 0.111111 0.331269 80.795 0.097 39.2432 1.62335
5904 5 5 0 0.316228 80.795 0.097 39.0282 1.54882
5912 3 5 -0.25 0.342327 80.795 0.097 39.4726 1.55167
5914 5 8 -0.230769 0.269864 80.795 0.097 39.2521 1.52796
5915 5 7 -0.166667 0.284638 80.795 0.097 38.8816 1.63395
5917 4 5 -0.111111 0.331269 80.795 0.097 38.6685 1.54079
5918 4 2 0.333333 0.3849 80.795 0.097 38.5258 1.61982
5919 14 9 0.217391 0.203528 80.795 0.097 38.3304 1.57962
5923 3 1 0.5 0.433013 80.795 0.097 35.6953 1.52004
5924 1 3 -0.5 0.433013 80.795 0.097 35.4231 1.30737
5925 5 3 0.25 0.342327 80.795 0.097 35.6496 1.41787
5926 5 8 -0.230769 0.269864 80.795 0.097 36.0462 1.33963
5927 6 2 0.5 0.306186 80.795 0.097 36.4244 1.35621
5931 7 9 -0.125 0.248039 80.795 0.097 34.7978 1.42258
5932 4 4 0 0.353553 80.795 0.097 33.8585 1.33785
5933 6 5 0.0909091 0.300263 80.795 0.097 -1 -1
5934 2 1 0.333333 0.544331 80.795 0.097 -1 -1
5935 6 3 0.333333 0.31427 80.795 0.097 -1 -1
5936 3 2 0.2 0.438178 80.795 0.097 -1 -1
5937 9 7 0.125 0.248039 80.795 0.097 -1 -1
5938 3 1 0.5 0.433013 80.795 0.097 32.7475 1.19337
5941 6 6 0 0.288675 80.795 0.097 33.9035 1.37318
5942 4 5 -0.111111 0.331269 80.795 0.097 34.8001 1.47605
5943 4 10 -0.428571 0.241473 80.795 0.097 35.3921 1.34188
5944 2 6 -0.5 0.306186 80.795 0.097 35.938 1.4293
5945 6 7 -0.0769231 0.276528 80.795 0.097 36.4166 1.42071
5947 11 4 0.466667 0.22836 80.795 0.097 36.6246 1.34174
5948 7 6 0.0769231 0.276528 80.795 0.097 36.8432 1.45337
5949 4 0 1 0 80.795 0.097 37.0661 1.85027
5950 6 4 0.2 0.309839 80.795 0.097 37.2949 2.04443
5951 2 6 -0.5 0.306186 80.795 0.097 37.747 3.25262
5952 4 5 -0.111111 0.331269 80.795 0.097 37.5375 3.8586
5965 2 1 0.333333 0.544331 80.795 0.097 43.0904 1.80028
5966 0 1 -1 0 80.795 0.097 42.3868 1.78874
5967 1 0 1 0 80.795 0.097 42.1428 1.78474
5968 0 4 -1 0 80.795 0.097 41.7525 1.24553
5971 4 1 0.6 0.357771 80.795 0.097 41.5244 1.74691
5974 2 0 1 0 80.795 0.097 41.0994 1.71967
5975 6 6 0 0.288675 80.795 0.097 40.9796 1.64101
5976 7 5 0.166667 0.284638 80.795 0.097 40.8788 1.57376
5980 1 2 -0.333333 0.544331 80.795 0.097 40.7485 1.39379
5985 11 8 0.157895 0.226538 80.795 0.097 40.8348 1.51934
5986 6 3 0.333333 0.31427 80.795 0.097 40.8844 1.61373
5987 5 5 0 0.316228 80.795 0.097 40.8891 1.62543
5988 6 3 0.333333 0.31427 80.795 0.097 40.8008 1.71398
5989 1 1 0 0.707107 80.795 0.097 40.7228 1.71453
5990 8 6 0.142857 0.26452 80.795 0.097 40.515 1.5745
5991 5 15 -0.5 0.193649 80.795 0.097 40.3379 1.46078
5994 8 7 0.0666667 0.257624 80.795 0.097 40.1832 1.61613
5995 5 6 -0.0909091 0.300263 80.795 0.097 40.2783 1.5171
5996 0 6 -1 0 80.795 0.097 40.3433 1.68018
