#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
4175 6 3 0.333333 0.31427 82.334 0.07 52.1181 1.43007
4176 4 4 0 0.353553 82.334 0.07 52.1159 1.28077
4178 2 2 0 0.5 82.334 0.07 52.1138 1.61865
4179 5 2 0.428571 0.341494 82.334 0.07 52.1113 1.49702
4180 8 8 0 0.25 82.334 0.07 52.1088 1.5109
4181 7 8 -0.0666667 0.257624 82.334 0.07 52.107 1.50968
4182 5 5 0 0.316228 82.334 0.07 52.105 1.44232
4186 3 4 -0.142857 0.374088 82.334 0.07 52.1003 1.36018
4187 8 6 0.142857 0.26452 82.334 0.07 52.0988 1.42562
4188 7 1 0.75 0.233854 82.334 0.07 52.0971 1.27062
4190 3 1 0.5 0.433013 82.334 0.07 50.9291 1.59114
4192 1 0 1 0 82.334 0.07 49.9907 1.59138
4194 3 1 0.5 0.433013 82.334 0.07 51.9964 1.62311
4195 4 5 -0.111111 0.331269 82.334 0.07 52.529 1.63158
4196 7 3 0.4 0.289828 82.334 0.07 53.3063 1.55932
4197 3 9 -0.5 0.25 82.334 0.07 53.4366 1.57563
4198 9 14 -0.217391 0.203528 82.334 0.07 52.7736 1.52856
4199 8 3 0.454545 0.268563 82.334 0.07 52.0858 1.62263
4200 4 3 0.142857 0.374088 82.334 0.07 52.0664 1.50456
4201 5 4 0.111111 0.331269 82.334 0.07 52.751 1.64526
4202 1 0 1 0 82.334 0.07 52.9815 1.65206
4203 7 7 0 0.267261 82.334 0.07 53.2191 1.60242
4204 3 1 0.5 0.433013 82.334 0.07 53.1594 1.65625
4214 4 4 0 0.353553 82.334 0.07 53.0825 1.65316
4215 2 2 0 0.5 82.334 0.07 53.0462 1.66484
4216 4 2 0.333333 0.3849 82.334 0.07 53.0372 1.68981
4217 2 3 -0.2 0.438178 82.334 0.07 53.0317 1.70495
4218 1 3 -0.5 0.433013 82.334 0.07 53.0166 1.74665
4219 1 0 1 0 82.334 0.07 53.01 1.76477
4220 2 1 0.333333 0.544331 82.334 0.07 50.8226 1.70356
4223 4 4 0 0.353553 82.334 0.07 43.3459 1.43163
4224 7 4 0.272727 0.290081 82.334 0.07 42.408 1.39729
4231 8 10 -0.111111 0.234243 82.334 0.07 47.0763 1.38077
4233 7 2 0.555556 0.27716 82.334 0.07 49.6571 1.62008
4234 2 4 -0.333333 0.3849 82.334 0.07 50.812 1.62605
4236 2 0 1 0 82.334 0.07 52.0106 1.63225
4251 7 9 -0.125 0.248039 82.334 0.07 52.2424 1.59234
4252 5 14 -0.473684 0.202045 82.334 0.07 51.8165 1.52832
4253 9 4 0.384615 0.256015 82.334 0.07 51.5178 1.47007
4254 14 10 0.166667 0.201269 82.334 0.07 51.4685 1.49048
4256 8 9 -0.0588235 0.242116 82.334 0.07 51.7106 1.46351
4257 8 6 0.142857 0.26452 82.334 0.07 51.6786 1.56075
4258 1 4 -0.6 0.357771 82.334 0.07 51.5254 1.6217
4260 1 0 1 0 82.334 0.07 51.1162 1.64714
4261 3 1 0.5 0.433013 82.334 0.07 51.1108 1.43242
4262 2 2 0 0.5 82.334 0.07 51.1705 1.65522
4263 5 5 0 0.316228 82.334 0.07 51.2501 1.65681
4264 1 0 1 0 82.334 0.07 51.3575 1.65895
4265 6 8 -0.142857 0.26452 82.334 0.07 51.5606 1.60653
4266 4 1 0.6 0.357771 82.334 0.07 51.6633 1.28979
4273 3 0 1 0 82.334 0.07 53.2934 1.81961
4274 8 6 0.142857 0.26452 82.334 0.07 53.0256 1.68224
4275 3 5 -0.25 0.342327 82.334 0.07 52.8687 1.59605
4284 2 4 -0.333333 0.3849 82.334 0.07 51.995 1.62873
4285 3 2 0.2 0.438178 82.334 0.07 52.0026 1.45412
4286 2 3 -0.2 0.438178 82.334 0.07 52.0085 1.62338
4288 0 2 -1 0 82.334 0.07 52.3892 1.62646
4289 14 5 0.473684 0.202045 82.334 0.07 52.9492 1.59133
4290 5 6 -0.0909091 0.300263 82.334 0.07 53.3674 1.56463
4292 3 2 0.2 0.438178 82.334 0.07 54.0289 1.6514
4293 0 2 -1 0 82.334 0.07 54.2055 1.65813
4297 8 0 1 0 82.334 0.07 52.8655 1.52454
4298 1 2 -0.333333 0.544331 82.334 0.07 52.653 1.61786
4299 3 2 0.2 0.438178 82.334 0.07 50.8696 1.56905
4300 4 1 0.6 0.357771 82.334 0.07 48.2803 1.50059
4303 6 5 0.0909091 0.300263 82.334 0.07 48.7153 1.36662
4304 6 3 0.333333 0.31427 82.334 0.07 49.1457 1.43545
4307 7 3 0.4 0.289828 82.334 0.07 49.9629 1.3792
4308 7 4 0.272727 0.290081 82.334 0.07 50.1077 1.47022
4310 2 1 0.333333 0.544331 82.334 0.07 50.3507 1.54197
4311 3 2 0.2 0.438178 82.334 0.07 50.5122 1.37917
4315 4 2 0.333333 0.3849 82.334 0.07 50.8905 1.54193
4316 1 3 -0.5 0.433013 82.334 0.07 50.9871 1.33534
4320 3 3 0 0.408248 82.334 0.07 48.6779 1.54504
4321 1 1 0 0.707107 82.334 0.07 48.5581 1.5452
4323 2 2 0 0.5 82.334 0.07 48.1163 1.54578
4324 5 3 0.25 0.342327 82.334 0.07 48.126 1.44753
4328 7 6 0.0769231 0.276528 82.334 0.07 48.5173 1.49372
4329 7 6 0.0769231 0.276528 82.334 0.07 48.8196 1.49929
4330 6 6 0 0.288675 82.334 0.07 49.0529 1.42844
4332 5 0 1 0 82.334 0.07 49.431 1.40717
4333 4 5 -0.111111 0.331269 82.334 0.07 49.5471 1.5777
4334 2 0 1 0 82.334 0.07 49.6512 1.5819
4335 1 1 0 0.707107 82.334 0.07 49.7179 1.5846
4339 2 2 0 0.5 82.334 0.07 48.0603 1.32225
4341 9 7 0.125 0.248039 82.334 0.07 48.4082 1.33022
4343 5 5 0 0.316228 82.334 0.07 48.3167 1.46179
4344 0 3 -1 0 82.334 0.07 48.0849 1.5399
4354 4 7 -0.272727 0.290081 82.334 0.07 47.8474 1.53961
4355 8 10 -0.111111 0.234243 82.334 0.07 48.1308 1.30973
4356 4 8 -0.333333 0.272166 82.334 0.07 47.8564 1.47145
4357 8 10 -0.111111 0.234243 82.334 0.07 47.2108 1.2874
4359 6 2 0.5 0.306186 82.334 0.07 46.6347 1.50084
4360 7 5 0.166667 0.284638 82.334 0.07 46.6108 1.44261
4361 6 7 -0.0769231 0.276528 82.334 0.07 47.0327 1.52765
4363 7 9 -0.125 0.248039 82.334 0.07 47.8368 1.56243
4364 9 5 0.285714 0.25612 82.334 0.07 47.978 1.49932
