#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
5732 6 8 -0.142857 0.26452 80.795 0.0259243 35.0187 0.0133631
5733 7 11 -0.222222 0.229809 80.795 0.0228631 35.0795 0.0117851
5734 6 6 0 0.288675 80.795 0.0280015 35.136 0.0144338
5735 2 3 -0.2 0.438178 80.795 0.0433797 35.2093 0.0223607
5736 2 3 -0.2 0.438178 80.795 0.0433797 35.4028 0.0223607
5737 1 1 0 0.707107 80.795 0.0685894 35.554 0.0353553
5739 5 7 -0.166667 0.284638 80.795 0.0280015 36.2438 0.0144338
5740 8 9 -0.0588235 0.242116 80.795 0.023526 36.3939 0.0121268
5741 6 8 -0.142857 0.26452 80.795 0.0259243 36.5332 0.0133631
5742 2 0 1 0 80.795 0.0685894 36.5829 0.0353553
5743 10 9 0.0526316 0.229098 80.795 0.0222533 36.4762 0.0114708
5744 13 11 0.0833333 0.203414 80.795 0.0198 36.3287 0.0102062
5745 9 13 -0.181818 0.209647 80.795 0.0206805 36.162 0.01066
5748 5 2 0.428571 0.341494 80.795 0.0366626 36.0115 0.0188982
5751 0 2 -1 0 80.795 0.0685894 35.9587 0.0353553
5752 17 8 0.36 0.18659 80.795 0.0194 35.9476 0.01
5753 0 2 -1 0 80.795 0.0685894 35.9017 0.0353553
5754 2 3 -0.2 0.438178 80.795 0.0433797 35.8618 0.0223607
5755 2 2 0 0.5 80.795 0.0485 35.801 0.025
5756 16 16 0 0.176777 80.795 0.0171473 35.6178 0.00883883
5761 10 14 -0.166667 0.201269 80.795 0.0198 35.4729 0.0102062
5762 9 7 0.125 0.248039 80.795 0.02425 35.5011 0.0125
5763 6 3 0.333333 0.31427 80.795 0.0323333 35.5598 0.0166667
5764 12 8 0.2 0.219089 80.795 0.0216899 35.6589 0.0111803
5765 5 8 -0.230769 0.269864 80.795 0.026903 35.7661 0.0138675
5768 8 13 -0.238095 0.211942 80.795 0.0211671 35.9335 0.0109109
5770 8 13 -0.238095 0.211942 80.795 0.0211671 36.1842 0.0109109
5771 1 0 1 0 80.795 0.097 -1 0.05
5773 24 7 0.548387 0.15019 80.795 0.0174217 -1 0.00898027
5778 19 19 0 0.162221 80.795 0.0157355 -1 0.00811107
5779 11 11 0 0.213201 80.795 0.0206805 35.8155 0.01066
5781 9 10 -0.0526316 0.229098 80.795 0.0222533 35.6588 0.0114708
5783 9 6 0.2 0.252982 80.795 0.0250453 35.6666 0.0129099
5784 10 12 -0.0909091 0.212318 80.795 0.0206805 35.7337 0.01066
5785 22 14 0.222222 0.162499 80.795 0.0161667 35.5989 0.00833333
5805 6 0 1 0 80.795 0.0396001 44.9664 0.0204124
5809 7 10 -0.176471 0.238729 80.795 0.023526 44.2484 0.0121268
5810 3 0 1 0 80.795 0.056003 44.1439 0.0288675
5811 0 1 -1 0 80.795 0.097 44.2709 0.05
5815 10 8 0.111111 0.234243 80.795 0.0228631 44.8603 0.0117851
5816 10 6 0.25 0.242061 80.795 0.02425 44.1493 0.0125
5818 5 13 -0.444444 0.211144 80.795 0.0228631 43.1443 0.0117851
5819 10 4 0.428571 0.241473 80.795 0.0259243 42.7644 0.0133631
5820 0 1 -1 0 80.795 0.097 42.5052 0.05
5821 0 1 -1 0 80.795 0.097 44.1536 0.05
5828 8 5 0.230769 0.269864 80.795 0.026903 60.569 0.0138675
5829 10 14 -0.166667 0.201269 80.795 0.0198 42.9509 0.0102062
5830 2 6 -0.5 0.306186 80.795 0.0342947 43.37 0.0176777
5831 1 1 0 0.707107 80.795 0.0685894 43.7214 0.0353553
5832 4 2 0.333333 0.3849 80.795 0.0396001 44.0712 0.0204124
5837 10 9 0.0526316 0.229098 80.795 0.0222533 43.754 0.0114708
5838 2 2 0 0.5 80.795 0.0485 43.607 0.025
5839 4 5 -0.111111 0.331269 80.795 0.0323333 43.4107 0.0166667
5840 11 9 0.1 0.222486 80.795 0.0216899 43.3398 0.0111803
5841 14 12 0.0769231 0.195535 80.795 0.0190233 43.3255 0.00980581
5842 0 2 -1 0 80.795 0.0685894 43.3504 0.0353553
5843 2 0 1 0 80.795 0.0685894 43.4138 0.0353553
5844 2 0 1 0 80.795 0.0685894 43.5243 0.0353553
5852 0 1 -1 0 80.795 0.097 43.9266 0.05
5854 2 5 -0.428571 0.341494 80.795 0.0366626 44.0205 0.0188982
5856 8 11 -0.157895 0.226538 80.795 0.0222533 44.2476 0.0114708
5858 10 7 0.176471 0.238729 80.795 0.023526 44.2451 0.0121268
5859 13 6 0.368421 0.213278 80.795 0.0222533 43.9002 0.0114708
5860 13 6 0.368421 0.213278 80.795 0.0222533 43.459 0.0114708
5861 7 9 -0.125 0.248039 80.795 0.02425 43.1415 0.0125
5862 10 9 0.0526316 0.229098 80.795 0.0222533 43.0022 0.0114708
5863 12 13 -0.04 0.19984 80.795 0.0194 42.8814 0.01
5864 8 13 -0.238095 0.211942 80.795 0.0211671 42.7321 0.0109109
5865 8 8 0 0.25 80.795 0.02425 43.487 0.0125
5866 9 5 0.285714 0.25612 80.795 0.0259243 46.0943 0.0133631
5868 8 6 0.142857 0.26452 80.795 0.0259243 47.7964 0.0133631
5869 11 9 0.1 0.222486 80.795 0.0216899 41.2729 0.0111803
5870 12 9 0.142857 0.21598 80.795 0.0211671 41.5867 0.0109109
5871 10 7 0.176471 0.238729 80.795 0.023526 41.9004 0.0121268
5872 6 2 0.5 0.306186 80.795 0.0342947 42.1791 0.0176777
5873 4 7 -0.272727 0.290081 80.795 0.0292466 42.3438 0.0150756
5874 1 1 0 0.707107 80.795 0.0685894 42.4388 0.0353553
5875 10 5 0.333333 0.243432 80.795 0.0250453 42.5343 0.0129099
5877 16 13 0.103448 0.184699 80.795 0.0180124 42.6334 0.00928477
5879 4 3 0.142857 0.374088 80.795 0.0366626 42.6175 0.0188982
5880 8 6 0.142857 0.26452 80.795 0.0259243 42.6053 0.0133631
5881 2 4 -0.333333 0.3849 80.795 0.0396001 42.64 0.0204124
5882 14 5 0.473684 0.202045 80.795 0.0222533 42.7423 0.0114708
5883 8 5 0.230769 0.269864 80.795 0.026903 42.8136 0.0138675
5884 14 17 -0.0967742 0.178762 80.795 0.0174217 42.7685 0.00898027
5885 12 9 0.142857 0.21598 80.795 0.0211671 42.5938 0.0109109
5886 6 12 -0.333333 0.222222 80.795 0.0228631 42.4302 0.0117851
5887 8 11 -0.157895 0.226538 80.795 0.0222533 42.4954 0.0114708
5888 7 11 -0.222222 0.229809 80.795 0.0228631 42.7185 0.0117851
