#run A_phys dA_stat
4526 2.76593 1.43566
4540 2.50856 2.36877
4543 -0.00383867 3.71203
4547 -1.08154 1.99541
4549 1.53363 1.37527
4552 2.12277 1.59958
4554 -1.5716 1.71716
4556 -0.869708 1.49011
4557 2.5908 1.895
4559 -2.0615 1.73042
4560 1.92277 2.63833
4562 -3.06395 2.21718
4569 1.83586 1.37352
4570 1.09807 1.66616
4571 1.99617 1.43397
4572 0.692018 2.29873
4573 2.9302 1.95308
4574 2.54699 2.08284
4575 0.848629 1.79743
4576 0.423573 1.28067
4577 0.305264 1.54507
4578 -8.23167 0
4579 0.574962 1.52839
4580 -0.00405725 1.34572
4581 -0.93072 1.53338
4582 0.262362 1.43351
4583 -2.15001 1.23694
4585 3.08727 2.23984
4586 -2.11193 2.24206
4587 3.86105 1.93252
